neighborhood,city,current_price,baseline_cagr,recovery_cagr,peak_price_2022,distance_from_peak,median_nightly_rate,median_monthly_str_income,median_bedrooms,occupancy_rate,listing_count,monthly_mortgage,monthly_property_tax,monthly_insurance,monthly_maintenance,monthly_base_costs,str_utilities,str_cleaning,str_supplies,str_platform_fees,str_additional_costs,str_total_costs,str_monthly_cash_flow,str_annual_cash_flow,str_cash_on_cash_return,estimated_ltr_rent,ltr_effective_rent,ltr_monthly_cash_flow,ltr_annual_cash_flow,ltr_cash_on_cash_return,str_total_invested,str_cumulative_cash_flow,str_appreciation_gain,str_principal_paydown,str_total_return,str_roi_pct,str_annualized_roi,ltr_total_invested,ltr_cumulative_cash_flow,ltr_appreciation_gain,ltr_principal_paydown,ltr_total_return,ltr_roi_pct,ltr_annualized_roi,metro,metro_display,state,has_str_data
Kensington Park,Midlothian,368619.849984643,6.792709738830416,-1.3389063488135955,392756.4148095229,-6.145428544199727,0.0,0.0,0.0,0.0,0,1961.9496477388711,706.5213791372324,153.5916041602679,307.1832083205358,3129.2458393569073,200,300,75,0.0,575.0,3704.2458393569073,-3704.2458393569073,-44450.95007228289,-60.29375530663196,2506.614979895572,2306.0857815039262,-823.160057852981,-9877.920694235772,-13.398519768600762,84782.5654964679,-222254.75036141445,69184.89783172274,17305.699730152846,-135764.15279953886,-160.13215925294793,-100.0,84782.5654964679,-53502.00470208008,69184.89783172274,17305.699730152846,32988.59285979551,38.90964217303597,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
High Chaparral,Keller,340179.8036203732,-2.4748560731377878,,,,0.0,0.0,0.0,0.0,0,1810.5797772655885,652.0112902723819,141.74158484182217,283.48316968364435,2887.8158220634373,200,300,75,0.0,575.0,3462.8158220634373,-3462.8158220634373,-41553.789864761246,-61.07621531690574,2313.2226646185377,2128.164851449055,-759.6509706143825,-9115.81164737259,-13.398519768600762,78241.35483268584,-207768.9493238062,63847.09059718711,15970.51687792124,-127951.34184869786,-163.53415929761655,-100.0,78241.35483268584,-49374.17627837492,63847.09059718711,15970.51687792124,30443.43119673343,38.90964217303595,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Sunset Heights South,Fort Worth,227446.56300911136,6.074906782535017,-1.8618771237305265,242573.92510477293,-6.236186386944819,0.0,0.0,0.0,0.0,0,1210.5661271191273,435.93924576746343,94.7694012537964,189.5388025075928,1930.81357664798,200,300,75,0.0,575.0,2505.81357664798,-2505.81357664798,-30069.76291977576,-66.1029178061732,1819.572504072891,1674.0067037470599,-256.8068729009201,-3081.682474811041,-6.774519768600748,52312.709492095615,-150348.8145988788,42688.60514325919,10677.997737384314,-96982.21171823528,-185.38938751182286,-100.0,52312.709492095615,-16691.386311075676,42688.60514325919,10677.997737384314,36675.21656956783,70.10766011863599,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
South Poly,Fort Worth,153422.96212605658,3.9600702357505346,-3.561630310527397,171781.3050962054,-10.687043598759082,0.0,0.0,0.0,0.0,0,816.5814361619732,294.0606774082751,63.92623421919024,127.85246843838048,1302.4208162278192,200,300,75,0.0,575.0,1877.4208162278192,-1877.4208162278192,-22529.04979473383,-73.42137540084558,1227.3836970084526,1129.1930012477765,-173.2278149800427,-2078.7337797605123,-6.7745197686007605,35287.281288993014,-112645.24897366915,28795.388962839905,7202.790935905272,-76647.06907492397,-217.20876835822463,-100.0,35287.281288993014,-11259.092667550936,28795.388962839905,7202.790935905272,24739.08723119424,70.10766011863595,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Lawson Farms,Midlothian,429019.3476560982,6.9669203299944416,-1.6305623429826333,468445.0182217362,-8.41628558999341,0.0,0.0,0.0,0.0,0,2283.421139805978,822.2870830075216,178.75806152337427,357.51612304674853,3641.982407383622,200,300,75,0.0,575.0,4216.982407383623,-4216.982407383623,-50603.78888860347,-58.97611513917952,2917.3315640614674,2683.94503893655,-958.0373684470719,-11496.448421364863,-13.398519768600753,98674.4499609026,-253018.94444301736,80521.05641260516,20141.291927908373,-152356.59610250383,-154.4032889596765,-100.0,98674.4499609026,-62268.4729445149,80521.05641260516,20141.291927908373,38393.875395998635,38.90964217303598,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Browning Park,Haltom City,247657.44415451796,-2.5726883247657484,,,,0.0,0.0,0.0,0.0,0,1318.1369243655988,474.6767679628261,103.19060173104914,206.38120346209828,2102.3854975215722,200,300,75,0.0,575.0,2677.3854975215722,-2677.3854975215722,-32128.625970258865,-64.86505196713011,1981.2595532361438,1822.7587889772524,-279.62670854431985,-3355.5205025318382,-6.7745197686007534,56961.212155539135,-160643.12985129433,46481.91075930861,11626.84365655767,-102534.37543542805,-180.0073621246791,-100.0,56961.212155539135,-18174.581398405735,46481.91075930861,11626.84365655767,39934.17301746055,70.10766011863599,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Highland Oaks,Keller,546453.2524709943,1.6394053435340616,,,,0.0,0.0,0.0,0.0,0,2908.4536989418575,1047.368733902739,227.6888551962476,455.3777103924952,4638.888998433339,200,300,75,0.0,575.0,5213.888998433339,-5213.888998433339,-62566.667981200066,-57.2479600938244,3169.4288643317664,2915.8745551852253,-1723.0144432481138,-20676.173318977366,-18.918519768600753,125684.24806832868,-312833.3399060003,102561.79216499976,25654.494472347025,-184617.05326865352,-146.88957137117598,-100.0,125684.24806832868,-111988.8240020472,102561.79216499976,25654.494472347025,16227.462635299584,12.911293885035988,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Eastland,Fort Worth,150676.79715883813,3.034338526626046,2.5991467264395274,141189.1874428632,6.719784912576521,0.0,0.0,0.0,0.0,0,801.9651929230605,288.7971945544397,62.78199881618256,125.56399763236512,1279.1083839260477,200,300,75,0.0,575.0,1854.1083839260477,-1854.1083839260477,-22249.30060711257,-73.83121033445563,1205.414377270705,1108.9812270890486,-170.12715683699912,-2041.5258820439894,-6.774519768600753,34655.663346532776,-111246.50303556286,28279.9714054458,7073.865957138856,-75892.6656729782,-218.99065937392047,-100.0,34655.663346532776,-11057.562691738762,28279.9714054458,7073.865957138856,24296.274670845894,70.10766011863595,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Rancho North,Saginaw,246135.0250175466,5.323313585171219,-2.254360864973215,267350.57297738065,-7.935478769902993,0.0,0.0,0.0,0.0,0,1310.0339703613138,471.7587979502976,102.55626042397775,205.1125208479555,2089.4615495835446,200,300,75,0.0,575.0,2664.4615495835446,-2664.4615495835446,-31973.538595002537,-64.95121649737413,1969.0802001403729,1811.5537841291432,-277.90776545440144,-3334.8931854528173,-6.7745197686007455,56611.05575403572,-159867.6929750127,46196.17353584437,11555.370217324904,-102116.14922184343,-180.3819905170444,-100.0,56611.05575403572,-18062.85719555836,46196.17353584437,11555.370217324904,39688.68655761091,70.10766011863603,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Brentwood Estates,Keller,708941.5855314633,0.8691813778308966,,,,0.0,0.0,0.0,0.0,0,3773.284846322946,1358.8047056019711,295.39232730477636,590.7846546095527,6018.266533839246,200,300,75,0.0,575.0,6593.266533839246,-6593.266533839246,-79119.19840607095,-55.800929174410506,3899.1787204230477,3587.2444227892042,-2431.022111050042,-29172.265332600502,-20.574519768600748,163056.56467223656,-395595.99203035474,133058.62710783805,33282.87992612738,-229254.4849963893,-140.5981325911156,-100.0,163056.56467223656,-158006.39884727,133058.62710783805,33282.87992612738,8335.108186695434,5.111789398635995,1.0020726320341344,fort_worth,"Fort Worth Metro, TX",TX,True
Boswell Meadows,Fort Worth,282004.18194967817,7.9607119236352775,-4.250413524704899,334464.10837730503,-15.684770088528433,0.0,0.0,0.0,0.0,0,1500.9446872166802,540.5080154035498,117.50174247903259,235.00348495806517,2393.9579300573278,200,300,75,0.0,575.0,2968.9579300573278,-2968.9579300573278,-35627.49516068793,-63.16838089841772,1917.6284372578114,1764.2181622771866,-629.7397677801412,-7556.877213361694,-13.398519768600755,64860.96184842598,-178137.47580343968,52928.32308710413,13239.329611988709,-111969.82310434684,-172.63053139114692,-100.0,64860.96184842598,-40930.484533880874,52928.32308710413,13239.329611988709,25237.168165211966,38.90964217303603,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Glen Forest,Keller,837118.8341281684,-0.6401272474443109,,,,0.0,0.0,0.0,0.0,0,4455.4979928556695,1604.4777654123227,348.7995142200702,697.5990284401404,7106.3743009282025,200,300,75,0.0,575.0,7681.3743009282025,-7681.3743009282025,-92176.49161113842,-55.05579844415828,4604.153587704926,4235.821300688533,-2870.55300023967,-34446.63600287604,-20.574519768600755,192537.33184947877,-460882.45805569214,157115.7413649346,39300.453251449275,-264466.26343930827,-137.35843376393203,-100.0,192537.33184947877,-186574.09169848572,157115.7413649346,39300.453251449275,9842.102917898155,5.11178939863594,1.0020726320341122,fort_worth,"Fort Worth Metro, TX",TX,True
Saddle Brook Estates,Waxahachie,342338.46287643415,6.589606961095051,-2.749588974131223,385950.7667190893,-11.29996559234664,0.0,0.0,0.0,0.0,0,1822.0690683799803,656.1487205131655,142.64102619851423,285.28205239702845,2906.1408674886884,200,300,75,0.0,575.0,3481.1408674886884,-3481.1408674886884,-41773.69040986426,-61.01226554981397,2327.901547559752,2141.669423754972,-764.4714437337166,-9173.657324804599,-13.398519768600758,78737.84646157984,-208868.45204932132,64252.24137810763,16071.860060895968,-128544.35061031772,-163.25611683200017,-100.0,78737.84646157984,-49687.4871260484,64252.24137810763,16071.860060895968,30636.6143129552,38.909642173036,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Lake Sharon Estates,Corinth,569670.003587051,6.528310588712194,-1.2384197684063736,607790.1745583358,-6.271929453118541,0.0,0.0,0.0,0.0,0,3032.02299852159,1091.867506875181,237.36250149460457,474.72500298920914,4835.978009880585,200,300,75,0.0,575.0,5410.978009880585,-5410.978009880585,-64931.736118567016,-56.99065749443558,3304.0860208048953,3039.759139140504,-1796.218870740081,-21554.626448880972,-18.918519768600753,131024.10082502171,-324658.68059283507,106919.25841109536,26744.457814095775,-190994.96436764393,-145.77086441731151,-100.0,131024.10082502171,-116746.80950744671,106919.25841109536,26744.457814095775,16916.906717744423,12.911293885035994,2.458378111219628,fort_worth,"Fort Worth Metro, TX",TX,True
Tanglwood,Mansfield,425336.0351635302,5.115498443843647,-1.5451849591123112,457094.9770456718,-6.947996253953215,0.0,0.0,0.0,0.0,0,2263.817003871337,815.2274007300995,177.22334798480426,354.4466959696085,3610.7144485558492,200,300,75,0.0,575.0,4185.714448555849,-4185.714448555849,-50228.57338267019,-59.045753510349364,2892.285039112005,2660.9022359830446,-949.8122125728046,-11397.746550873655,-13.398519768600758,97827.28808761196,-251142.86691335094,79829.74909833207,19968.37042080192,-151344.74739421695,-154.7060644865019,-100.0,97827.28808761196,-61733.871776659165,79829.74909833207,19968.37042080192,38064.24774247483,38.90964217303594,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Oak View Estates,Mansfield,399439.4517818705,4.550553835071569,-1.9951268749368478,433551.91882000613,-7.868138868115082,0.0,0.0,0.0,0.0,0,2125.984511547865,765.5922825819184,166.4331049091127,332.8662098182254,3390.876108857122,200,300,75,0.0,575.0,3965.876108857122,-3965.876108857122,-47590.51330628546,-59.571623551438925,2716.1882721167194,2498.893210347382,-891.9828985097397,-10703.794782116876,-13.39851976860075,91871.07390983021,-237952.5665314273,74969.31503455213,18752.59624027816,-144230.655256597,-156.99245596949999,-100.0,91871.07390983021,-57975.20515598993,74969.31503455213,18752.59624027816,35746.70611884036,38.90964217303599,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Nelmwood Estates,Mansfield,410690.9276332418,3.8302403698539766,-0.480069925375215,423128.24887933553,-2.9393738846399953,0.0,0.0,0.0,0.0,0,2185.8695912147905,787.1576112970469,171.12121984718408,342.24243969436816,3486.3908620533894,200,300,75,0.0,575.0,4061.3908620533894,-4061.3908620533894,-48736.69034464067,-59.33499751930711,2792.698307906044,2569.2824432735606,-917.1084187798288,-11005.301025357945,-13.398519768600755,94458.91335564562,-243683.45172320335,77081.06297017104,19280.82244028611,-147321.5663127462,-155.96364713414425,-100.0,94458.91335564562,-59608.260223237376,77081.06297017104,19280.82244028611,36753.625187219775,38.90964217303595,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Burleson Meadows,Burleson,284448.85207593924,3.8993270926232615,-2.066736218659415,311208.0520643257,-8.59849216975126,0.0,0.0,0.0,0.0,0,1513.9562482958122,545.1936331455502,118.52035503164136,237.04071006328272,2414.710946536287,200,300,75,0.0,575.0,2989.710946536287,-2989.710946536287,-35876.531358435444,-63.063238077082296,1934.2521941163868,1779.512018587076,-635.1989279492109,-7622.387135390531,-13.398519768600758,65423.23597746603,-179382.65679217724,53387.15419162734,13354.100227695133,-112641.40237285476,-172.17338868968858,-100.0,65423.23597746603,-41285.30740246951,53387.15419162734,13354.100227695133,25455.947016852966,38.90964217303598,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Santa Fe Trails,Fort Worth,316563.88301933085,3.6216800364101243,-2.998643199213069,360946.5357974805,-12.296184718905801,0.0,0.0,0.0,0.0,0,1684.885930050973,606.7474424537174,131.9016179247212,263.8032358494424,2687.338226278854,200,300,75,0.0,575.0,3262.338226278854,-3262.338226278854,-39148.05871534625,-61.83279397188163,2152.6344045314495,1980.4236521689336,-706.9145741099205,-8482.974889319046,-13.398519768600762,72809.69309444609,-195740.29357673123,59414.70570512756,14861.813614139333,-121463.77425746433,-166.82363171055525,-100.0,72809.69309444609,-45946.52826893226,59414.70570512756,14861.813614139333,28329.991050334633,38.90964217303594,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Sylvan Heights West,Fort Worth,204737.0034853518,5.298105744391157,-3.6013102093238047,230367.8297455842,-11.126044069842045,93.0,1978.2551928783384,2.0,75.66765578635015,7,1089.6963141945082,392.41259001359094,85.30708478556325,170.6141695711265,1738.030158564789,200,300,75,59.34765578635015,634.3476557863502,2372.377814351139,-394.1226214728006,-4729.471457673607,-11.550113992979249,1637.8960278828145,1506.8643456521893,-231.16581291259968,-2773.989754951196,-6.774519768600758,47089.51080163092,-23647.357288368035,38426.33181337695,9611.845661909843,24390.820186918758,51.7967160238029,8.705739608754293,47089.51080163092,-15024.823290951035,38426.33181337695,9611.845661909843,33013.35418433576,70.10766011863593,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Lake Crest Park,Azle,257100.7722513849,4.615038010184391,-2.110907904486803,279193.7247344851,-7.913126451574348,0.0,0.0,0.0,0.0,0,1368.3982823307288,492.7764801484877,107.12532177141037,214.25064354282074,2182.5507277934475,200,300,75,0.0,575.0,2757.5507277934475,-2757.5507277934475,-33090.60873352137,-64.35338261288152,2056.8061780110793,1892.261683770193,-290.2890440232545,-3483.468528279054,-6.7745197686007534,59133.17761781853,-165453.04366760683,48254.294122820866,12070.182235596469,-105128.5673091895,-177.78271275838088,-100.0,59133.17761781853,-18867.58917676784,48254.294122820866,12070.182235596469,41456.887181649494,70.1076601186359,11.210239017634072,fort_worth,"Fort Worth Metro, TX",TX,True
Fossil Creek Trails,North Richland Hills,414808.7494390184,3.906219963938229,0.9824718330118998,407026.641559416,1.9119406655513371,0.0,0.0,0.0,0.0,0,2207.786368191482,795.0501030914519,172.83697893292432,345.67395786584865,3521.347408081707,200,300,75,0.0,575.0,4096.347408081707,-4096.347408081707,-49156.16889698048,-59.25160566581419,2820.6994961853247,2595.043536490499,-926.303871591208,-11115.646459094496,-13.398519768600762,95406.01237097423,-245780.8444849024,77853.92173220939,19474.142978276708,-148452.7797744163,-155.6010738580881,-100.0,95406.01237097423,-60205.92668537765,77853.92173220939,19474.142978276708,37122.13802510845,38.90964217303591,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Poynter Crossing,Fort Worth,266595.12758167955,6.881826484150166,-3.568055143711346,309151.834298768,-13.765632933609307,0.0,0.0,0.0,0.0,0,1418.931228661631,510.9739945315525,111.08130315903315,222.1626063180663,2263.1491326702826,200,300,75,0.0,575.0,2838.1491326702826,-2838.1491326702826,-34057.789592043395,-63.875491463377834,2132.7610206534364,1962.1401390011615,-301.0089936691211,-3612.107924029453,-6.774519768600748,61316.8793437863,-170288.94796021696,50036.25459926261,12515.916404508695,-107736.77695644565,-175.70492515184307,-100.0,61316.8793437863,-19564.341638075493,50036.25459926261,12515.916404508695,42987.82936569581,70.10766011863598,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Brookhaven Estates,Benbrook,301788.77679868194,8.321051261557999,-0.27651810196078763,312922.46821982024,-3.5579712394819607,0.0,0.0,0.0,0.0,0,1606.2466097698916,578.4284888641404,125.74532366611749,251.49064733223497,2561.9110696323846,200,300,75,0.0,575.0,3136.9110696323846,-3136.9110696323846,-37642.93283558862,-62.36635642136481,2052.163682231037,1887.990587652554,-673.9204819798306,-8087.045783757967,-13.398519768600764,69411.41866369685,-188214.66417794308,56641.62060303381,14168.16254855966,-117404.88102634961,-169.14346844743864,-100.0,69411.41866369685,-43802.048522321165,56641.62060303381,14168.16254855966,27007.7346292723,38.9096421730359,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Hidden Creek Estates,Burleson,353364.1123886243,5.7941481974808084,-2.1548996519763275,386746.9505483485,-8.631700421268329,0.0,0.0,0.0,0.0,0,1880.7522054314302,677.2812154115298,147.23504682859345,294.4700936571869,2999.7385613287406,200,300,75,0.0,575.0,3574.7385613287406,-3574.7385613287406,-42896.86273594489,-60.69782022568211,2402.875964242645,2210.6458871032332,-789.0926742255074,-9469.112090706089,-13.398519768600764,81273.74584938359,-214484.31367972444,66321.60480240785,16589.484328270075,-131573.2245490465,-161.88896324881821,-100.0,81273.74584938359,-51287.76544006016,66321.60480240785,16589.484328270075,31623.323690617763,38.90964217303589,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
